app,appLabel
http://www.wikidata.org/entity/Q49798508,"Adobe Portable Document Catalog Index File, version 2"
http://www.wikidata.org/entity/Q49798739,"Adobe Portable Document Catalog Index File, version 3"
http://www.wikidata.org/entity/Q49812221,"Vectorworks file format, version 2009"
http://www.wikidata.org/entity/Q49989968,Internet Explorer for Mac cache file
http://www.wikidata.org/entity/Q50183465,AXD HTTP Handler File
http://www.wikidata.org/entity/Q47916510,Microsoft Excel Web Query
http://www.wikidata.org/entity/Q48223065,Turbo Debugger Keystroke Recording File
http://www.wikidata.org/entity/Q48803704,AutoSketch Drawing
http://www.wikidata.org/entity/Q49242425,JPEG Tiled Image Pyramid
http://www.wikidata.org/entity/Q49244284,form*Z Project File
http://www.wikidata.org/entity/Q49619991,Revit External Group
http://www.wikidata.org/entity/Q50182524,"Open Inventor File Format, v1"
http://www.wikidata.org/entity/Q47539217,"AutoCAD Batch Plot File, version 1.0-R14"
http://www.wikidata.org/entity/Q47916351,Ventura Publisher Vector Graphics
http://www.wikidata.org/entity/Q48021588,"Microsoft Access Database, version 2000"
http://www.wikidata.org/entity/Q48693254,"WordStar for MSDOS Document, version 4"
http://www.wikidata.org/entity/Q50182808,"Open Inventor File Format, v2"
http://www.wikidata.org/entity/Q50223749,Compressed Music XML
http://www.wikidata.org/entity/Q47894087,Microsoft Excel ODBC Query
http://www.wikidata.org/entity/Q47922896,"Microsoft Word for Macintosh Document, version 4.0"
http://www.wikidata.org/entity/Q48004607,"Microsoft Access Database, version 2"
http://www.wikidata.org/entity/Q48106028,Unisys (Sperry) System Data File
http://www.wikidata.org/entity/Q48623521,"Paint Shop Pro Image, version 3"
http://www.wikidata.org/entity/Q48782238,"Microsoft Word for MS-DOS Document, version 5"
http://www.wikidata.org/entity/Q48802652,"Aldus Freehand Drawing, version 4"
http://www.wikidata.org/entity/Q48806624,Corel Chart
http://www.wikidata.org/entity/Q48912069,IntelliDraw Vector Graphics
http://www.wikidata.org/entity/Q49243488,License file
http://www.wikidata.org/entity/Q49416323,"CATIA Model (Part Description), version 5"
http://www.wikidata.org/entity/Q49416639,"CATIA Product Description, version 5"
http://www.wikidata.org/entity/Q49989019,Macromedia (Adobe) Director Compressed Resource file
http://www.wikidata.org/entity/Q50223812,Bluetooth Snoop Packet Capture
http://www.wikidata.org/entity/Q47539061,AutoCAD dbConnect Template Set
http://www.wikidata.org/entity/Q47916123,Frame Vector Metafile
http://www.wikidata.org/entity/Q48004869,"Microsoft Access Database, version 95"
http://www.wikidata.org/entity/Q48223393,PageMaker Time Stamp File
http://www.wikidata.org/entity/Q48551303,Word Perfect for Windows Document file format
http://www.wikidata.org/entity/Q48625328,"Encapsulated PostScript, v2"
http://www.wikidata.org/entity/Q48692225,"Microsoft Visio Drawing, version 2000"
http://www.wikidata.org/entity/Q48692391,"Microsoft Visio Drawing, version 2002"
http://www.wikidata.org/entity/Q48804265,Paradox Database Memo Field
http://www.wikidata.org/entity/Q48815440,"Framework Database, version 3"
http://www.wikidata.org/entity/Q48815611,"Framework Database, version 4"
http://www.wikidata.org/entity/Q48911845,Hewlett Packard AdvanceWrite Text File
http://www.wikidata.org/entity/Q49415204,"CATIA Project, version 4"
http://www.wikidata.org/entity/Q49800136,"Vectorworks file format, version 12.5"
http://www.wikidata.org/entity/Q50374901,MagicaVoxel Vox format
http://www.wikidata.org/entity/Q50378320,"INTERLIS Transfer File, version 2.2"
http://www.wikidata.org/entity/Q50419827,Microsoft PRX File
http://www.wikidata.org/entity/Q50563011,BKNAS Seismic Data Format
http://www.wikidata.org/entity/Q50809751,"Portable Database, version 1"
http://www.wikidata.org/entity/Q50809874,"FileMaker Pro Database, version 1"
http://www.wikidata.org/entity/Q51093445,Microsoft Outlook Address Book
http://www.wikidata.org/entity/Q51093528,CorelDraw Pattern
http://www.wikidata.org/entity/Q51093854,"AutoCAD Plot Configuration File, version 2000"
http://www.wikidata.org/entity/Q51370612,Inkwriter/Notetaker Document
http://www.wikidata.org/entity/Q51718267,Schedule+ Contacts
http://www.wikidata.org/entity/Q51753051,3D Studio Shapes
http://www.wikidata.org/entity/Q51753252,AutoCAD Compiled Shape/Font File
http://www.wikidata.org/entity/Q51789246,AutoCAD Named Plot Style Table
http://www.wikidata.org/entity/Q51789800,"Microsoft Visio Drawing, version 5"
http://www.wikidata.org/entity/Q51799563,"Quattro Pro Spreadsheet for DOS, version 5"
http://www.wikidata.org/entity/Q51800130,Microsoft Excel Add-In
http://www.wikidata.org/entity/Q50308751,MIME Email format
http://www.wikidata.org/entity/Q50378386,"INTERLIS Model File, version 1"
http://www.wikidata.org/entity/Q50419770,WordPerfect Graphics Metafile
http://www.wikidata.org/entity/Q50498818,"Geography Markup Language, version 3.2"
http://www.wikidata.org/entity/Q50562863,Windows Journal Format
http://www.wikidata.org/entity/Q50604441,SNAP Archive Data File
http://www.wikidata.org/entity/Q50604475,SNAP Processed Data File
http://www.wikidata.org/entity/Q50809785,"Portable Database, version 3"
http://www.wikidata.org/entity/Q50825837,AVCHD Movie Object File
http://www.wikidata.org/entity/Q51034765,"Paint Shop Pro Image, version 10"
http://www.wikidata.org/entity/Q51370239,Pocket Word Document
http://www.wikidata.org/entity/Q51717594,Pocket Word Template
http://www.wikidata.org/entity/Q51799492,"Quattro Pro Spreadsheet for DOS, versions 1-4"
http://www.wikidata.org/entity/Q50308914,OMNIC Spectral Data File
http://www.wikidata.org/entity/Q50375236,NIB File Format
http://www.wikidata.org/entity/Q50376371,SHA256 File
http://www.wikidata.org/entity/Q50413749,Lightwright 4 Show File
http://www.wikidata.org/entity/Q50413899,Lightwright 3 Show File
http://www.wikidata.org/entity/Q50419724,NCSA Hierarchical Data Format
http://www.wikidata.org/entity/Q50498413,Draco File Format
http://www.wikidata.org/entity/Q50498951,OGR GFS File
http://www.wikidata.org/entity/Q50499145,QuickDraw 3D Metafile (ASCII)
http://www.wikidata.org/entity/Q50564741,AVCHD Clip Information File
http://www.wikidata.org/entity/Q50604550,"FileMaker Pro Database, version 2"
http://www.wikidata.org/entity/Q50809753,"Portable Database, version 2"
http://www.wikidata.org/entity/Q50809888,Google Document Link File
http://www.wikidata.org/entity/Q50825548,AVCHD Playlist File
http://www.wikidata.org/entity/Q50825843,AVCHD Index File
http://www.wikidata.org/entity/Q51334664,"Microsoft Powerpoint Presentation, version 4"
http://www.wikidata.org/entity/Q51717333,"Microsoft Powerpoint Presentation, version 95"
http://www.wikidata.org/entity/Q51718111,AutoCAD ACIS Export File
http://www.wikidata.org/entity/Q51751573,AutoCAD Script
http://www.wikidata.org/entity/Q51800009,"Microsoft Excel Macro, version 4"
http://www.wikidata.org/entity/Q50376352,ESRI ArcGlobe Document
http://www.wikidata.org/entity/Q50376365,ESRI File Geodatabase
http://www.wikidata.org/entity/Q50420139,Q&A Word Processor Document
http://www.wikidata.org/entity/Q50825846,AVCHD Thumbnail Index File
http://www.wikidata.org/entity/Q51331501,Hewlett Packard Vector Graphic Plotter File
http://www.wikidata.org/entity/Q51333820,Microsoft Powerpoint Presentation Show
http://www.wikidata.org/entity/Q51751659,"Harvard Graphics Show, version 3"
http://www.wikidata.org/entity/Q51789671,AutoCAD External Database Configuration File
http://www.wikidata.org/entity/Q50258969,"Microsoft Visio Stencil, version 2013"
http://www.wikidata.org/entity/Q50288226,"Adobe Air, v1.5"
http://www.wikidata.org/entity/Q50288102,"Mathcad Document, binary file format"
http://www.wikidata.org/entity/Q50288247,"Adobe Air, v2"
http://www.wikidata.org/entity/Q50374971,EazyDraw File Format
http://www.wikidata.org/entity/Q50375294,ESRI ArcScene Document
http://www.wikidata.org/entity/Q50375274,Microsoft OneNote Package File
http://www.wikidata.org/entity/Q50413934,Lightwright 1 Show File
http://www.wikidata.org/entity/Q51034568,"Paint Shop Pro Image, version 9"
http://www.wikidata.org/entity/Q51035340,"Paradox Database Table, version 5"
http://www.wikidata.org/entity/Q51093823,"AutoCAD Plot Configuration File, version R14"
http://www.wikidata.org/entity/Q51370033,Freelance file format
http://www.wikidata.org/entity/Q50259511,"Microsoft Visio Macro-Enabled Template, version 2013"
http://www.wikidata.org/entity/Q50308743,"WordPerfect file format, v4"
http://www.wikidata.org/entity/Q50308928,Final Draft Document
http://www.wikidata.org/entity/Q50374913,AutoCAD Design Web Format
http://www.wikidata.org/entity/Q50375253,Extensible Metadata Platform Format
http://www.wikidata.org/entity/Q50413931,Lightwright 2 Show File
http://www.wikidata.org/entity/Q50604394,SNAP Main Data File
http://www.wikidata.org/entity/Q51034969,"Paradox Database Table format, version 3"
http://www.wikidata.org/entity/Q51093476,Microsoft Excel OLAP Query
http://www.wikidata.org/entity/Q51370168,Postscript Support File
http://www.wikidata.org/entity/Q51789626,Fixed Width Values Text File
http://www.wikidata.org/entity/Q50259104,"Microsoft Visio Template, version 2013"
http://www.wikidata.org/entity/Q50259222,"Microsoft Visio Macro-Enabled Drawing, version 2013"
http://www.wikidata.org/entity/Q50259355,"Microsoft Visio Macro-Enabled Stencil, version 2013"
http://www.wikidata.org/entity/Q50288128,"Mathcad Document, XML file format"
http://www.wikidata.org/entity/Q50322163,RDF/JSON
http://www.wikidata.org/entity/Q50374860,Microsoft Windows Movie Maker File
http://www.wikidata.org/entity/Q50375126,iMovieProj File Format
http://www.wikidata.org/entity/Q50376380,TZX Format
http://www.wikidata.org/entity/Q50378378,"INTERLIS Model File, version 2.2"
http://www.wikidata.org/entity/Q50378383,"INTERLIS Transfer File, version 1"
http://www.wikidata.org/entity/Q50608474,Leaf Mosaic Raw Image
http://www.wikidata.org/entity/Q51718015,Microsoft Excel OLE DB Query
http://www.wikidata.org/entity/Q50414080,Lightwright 6 Show File
http://www.wikidata.org/entity/Q50419912,AutoShade Rendering Slide
http://www.wikidata.org/entity/Q51035227,"Paradox Database Table, version 4"
http://www.wikidata.org/entity/Q51331855,Microsoft Powerpoint Design Template
http://www.wikidata.org/entity/Q51333766,Microsoft Powerpoint Add-In
http://www.wikidata.org/entity/Q51370102,Microsoft Print File
http://www.wikidata.org/entity/Q51756571,AutoCAD Slide Library
http://www.wikidata.org/entity/Q51913488,Fractal Design Painter RIFF Bitmap Graphics
http://www.wikidata.org/entity/Q51918148,XYWrite Document
http://www.wikidata.org/entity/Q51918805,"XYWrite Document, version 3"
http://www.wikidata.org/entity/Q51994258,DEC WPS Plus Document
http://www.wikidata.org/entity/Q52063151,Lotus Notes File
http://www.wikidata.org/entity/Q52063281,SAS Data File
http://www.wikidata.org/entity/Q52063303,Silicon Graphics Graphics File
http://www.wikidata.org/entity/Q52063393,TeX Binary File
http://www.wikidata.org/entity/Q52426198,XYWrite for Windows Document
http://www.wikidata.org/entity/Q55721702,AmiraMesh 3D Binary 2.0 file format
http://www.wikidata.org/entity/Q51837120,Scitex Continuous Tone Bitmap
http://www.wikidata.org/entity/Q51837533,Visual FoxPro Database Container File
http://www.wikidata.org/entity/Q51837664,Micrografx Designer format
http://www.wikidata.org/entity/Q51841970,Microsoft FoxPro Library
http://www.wikidata.org/entity/Q51917410,Corel Wavelet Compressed Bitmap
http://www.wikidata.org/entity/Q51923000,Applixware Spreadsheet
http://www.wikidata.org/entity/Q52005598,AMI Draw Vector Image
http://www.wikidata.org/entity/Q52060199,"Paint Shop Pro Image, version 7"
http://www.wikidata.org/entity/Q52063295,SAS for MS-DOS Database
http://www.wikidata.org/entity/Q52834540,"Paint Shop Pro Image, version 4"
http://www.wikidata.org/entity/Q55594103,CAChe MolStruct CSF
http://www.wikidata.org/entity/Q51801521,Microsoft Excel Workspace
http://www.wikidata.org/entity/Q51802212,Speller Exclude Dictionary
http://www.wikidata.org/entity/Q51839112,AutoCAD Film Roll
http://www.wikidata.org/entity/Q51839184,Ventura Publisher
http://www.wikidata.org/entity/Q51922425,Quicken Data File
http://www.wikidata.org/entity/Q51954279,Autodesk Animator CEL File Format
http://www.wikidata.org/entity/Q51954383,"WordStar for MS-DOS Document, version 5.5"
http://www.wikidata.org/entity/Q51954585,dBASE Database
http://www.wikidata.org/entity/Q51994478,"IBM DisplayWrite Document, version 3"
http://www.wikidata.org/entity/Q52060319,JustWrite Text Document
http://www.wikidata.org/entity/Q55239129,CBOR Web Token format
http://www.wikidata.org/entity/Q55721708,AmiraMesh Binary Little Endian 2.1 file format
http://www.wikidata.org/entity/Q51801391,AutoCAD Xref Log
http://www.wikidata.org/entity/Q51802605,OS/2 Change Control File
http://www.wikidata.org/entity/Q51802799,Stats+ Data File
http://www.wikidata.org/entity/Q51913144,Instalit Script
http://www.wikidata.org/entity/Q51916170,Pagemaker TableEditor Graphics
http://www.wikidata.org/entity/Q51954590,"dBASE Database, version V"
http://www.wikidata.org/entity/Q51954521,"Microsoft FoxPro Database, version 2.6"
http://www.wikidata.org/entity/Q52063275,Professional Write Text File
http://www.wikidata.org/entity/Q52063298,Scanstudio 16-Colour Bitmap
http://www.wikidata.org/entity/Q52427900,"XYWrite Document, version 4"
http://www.wikidata.org/entity/Q51801109,Microsoft Excel Toolbar
http://www.wikidata.org/entity/Q51801210,"Microsoft Excel Chart, version 4"
http://www.wikidata.org/entity/Q51837307,IBM DisplayWrite DCA Text File
http://www.wikidata.org/entity/Q51917759,SDSC Image Tool X Window Dump Format
http://www.wikidata.org/entity/Q52005965,"Micrografx Draw, version 3"
http://www.wikidata.org/entity/Q52425710,VisiCalc Database
http://www.wikidata.org/entity/Q52426787,"XYWrite Document, version III+"
http://www.wikidata.org/entity/Q52830687,"Paint Shop Pro Image, version 8"
http://www.wikidata.org/entity/Q52834888,Microsoft Excel 2.x Worksheet
http://www.wikidata.org/entity/Q53844499,BibTeX style file
http://www.wikidata.org/entity/Q55378071,Marvin Document format
http://www.wikidata.org/entity/Q55721640,AmiraMesh ASCII file format
http://www.wikidata.org/entity/Q51802172,Speller Custom Dictionary
http://www.wikidata.org/entity/Q51802416,Calendar Creator Plus Data File
http://www.wikidata.org/entity/Q51837224,"Paradox Database Table, version 7"
http://www.wikidata.org/entity/Q51839189,Broderbund Print Shop Deluxe
http://www.wikidata.org/entity/Q51839187,NAP Metafile
http://www.wikidata.org/entity/Q51842171,MacPaint Graphics
http://www.wikidata.org/entity/Q51913355,Quark Xpress Data File
http://www.wikidata.org/entity/Q51922770,Adobe ACD
http://www.wikidata.org/entity/Q51922695,Microsoft Powerpoint Packaged Presentation
http://www.wikidata.org/entity/Q51954353,ESRI MapInfo Data File
http://www.wikidata.org/entity/Q51954568,"WordStar for Windows Document, version 2"
http://www.wikidata.org/entity/Q51994105,IBM DisplayWrite Revisable Form Text File
http://www.wikidata.org/entity/Q51994393,"IBM DisplayWrite Document, version 2"
http://www.wikidata.org/entity/Q52005776,Hewlett Packard Graphics Language format
http://www.wikidata.org/entity/Q52060012,"Paint Shop Pro Image, version 6"
http://www.wikidata.org/entity/Q52063265,Lotus WordPro Document
http://www.wikidata.org/entity/Q52063276,SAP Document
http://www.wikidata.org/entity/Q52063375,StatGraphics Data File
http://www.wikidata.org/entity/Q52063391,"SuperCalc Spreadsheet, version 5"
http://www.wikidata.org/entity/Q52230534,Polynomial Texture Map
http://www.wikidata.org/entity/Q55387922,Visual Molecular Dynamics file format
http://www.wikidata.org/entity/Q55442034,Xrate format
http://www.wikidata.org/entity/Q55630549,Project Jupyter
http://www.wikidata.org/entity/Q51801668,MS-DOS Text File with line breaks
http://www.wikidata.org/entity/Q51801746,Stationery for Mac OS X
http://www.wikidata.org/entity/Q55721671,AmiraMesh 3D ASCII 2.0 file format
http://www.wikidata.org/entity/Q51839234,Inset Systems Bitmap
http://www.wikidata.org/entity/Q51839192,PHP Script Page
http://www.wikidata.org/entity/Q51842286,Microsoft PowerPoint Graphics File
http://www.wikidata.org/entity/Q51913877,Ami Pro Document
http://www.wikidata.org/entity/Q51917556,WordStar for Windows Document
http://www.wikidata.org/entity/Q51954390,"WordStar for MS-DOS Document, version 6"
http://www.wikidata.org/entity/Q51993886,IBM DisplayWrite Final Form Text File
http://www.wikidata.org/entity/Q55589779,Free Form Fractional format
http://www.wikidata.org/entity/Q51844052,Microsoft Visual Modeller Petal file (ASCII)
http://www.wikidata.org/entity/Q51913632,SDSC Image Tool Run-Length Encoded Bitmap
http://www.wikidata.org/entity/Q51954031,MapBrowser/MapWriter Vector Map Data
http://www.wikidata.org/entity/Q52006189,"Micrografx Draw, version 4"
http://www.wikidata.org/entity/Q52059869,"Micrografx Designer format, version 3.1"
http://www.wikidata.org/entity/Q52063384,"SuperCalc Spreadsheet, version 4"
http://www.wikidata.org/entity/Q52425808,Vista Pro Graphics
http://www.wikidata.org/entity/Q52426038,"WordStar for MS-DOS Document, version 3"
http://www.wikidata.org/entity/Q52834849,"dBASE for Windows database, version 5"
http://www.wikidata.org/entity/Q55429627,"Portable Document Format, version 2.0"
http://www.wikidata.org/entity/Q55721705,AmiraMesh 3D Binary Little Endian 2.0 file format
http://www.wikidata.org/entity/Q58326321,Q58326321
http://www.wikidata.org/entity/Q55739293,"CRAM file format, version 1"
http://www.wikidata.org/entity/Q59492181,Statistical Analysis System Catalog (Windows)
http://www.wikidata.org/entity/Q55753012,Microsoft xWMA file format
http://www.wikidata.org/entity/Q59537303,Nullsoft Scriptable Install System
http://www.wikidata.org/entity/Q55832374,Event Trace Log file format
http://www.wikidata.org/entity/Q55758988,"Microsoft Program Database file format, version 2"
http://www.wikidata.org/entity/Q59608283,KryoFlux
http://www.wikidata.org/entity/Q59608340,KryoFlux
http://www.wikidata.org/entity/Q55739333,"CRAM file format, version 2"
http://www.wikidata.org/entity/Q55758993,"Microsoft Program Database file format, version 7"
http://www.wikidata.org/entity/Q59821004,Exchangeable Image File Format (Audio)
http://www.wikidata.org/entity/Q59608150,Microsoft Expression Media
http://www.wikidata.org/entity/Q55739342,"CRAM file format, version 3"
http://www.wikidata.org/entity/Q55739486,Gramps XML
http://www.wikidata.org/entity/Q55739507,Genbox Family History file format
http://www.wikidata.org/entity/Q59713856,Microsoft Works Spreadsheet
http://www.wikidata.org/entity/Q59492197,Statistical Analysis System Catalog (Unix)
http://www.wikidata.org/entity/Q55753055,Redcode Metadata File
http://www.wikidata.org/entity/Q56291707,Common Workflow Language
http://www.wikidata.org/entity/Q56653770,Final Cut Pro Project
http://www.wikidata.org/entity/Q56827096,Web Assembly Binary Format
http://www.wikidata.org/entity/Q56827097,Path of Exile GGPK
http://www.wikidata.org/entity/Q56827134,PicoTech Picologger PLW
http://www.wikidata.org/entity/Q56827137,Nintendo DS cartridge file
http://www.wikidata.org/entity/Q56827141,SeqBox file
http://www.wikidata.org/entity/Q57978083,ASP Application Directive File
http://www.wikidata.org/entity/Q57978134,ASP Control Directive File
http://www.wikidata.org/entity/Q57978165,ASP WebService Directive File
http://www.wikidata.org/entity/Q58006953,TRIM Context Reference File
http://www.wikidata.org/entity/Q58007215,Visual Basic File
http://www.wikidata.org/entity/Q58007288,VBScript (VBS) File
http://www.wikidata.org/entity/Q58077394,AbiWord Document
http://www.wikidata.org/entity/Q58077776,AbiWord Document Template
http://www.wikidata.org/entity/Q58103077,LifeTechnologies SDS
http://www.wikidata.org/entity/Q58103380,eRuby HTML document
http://www.wikidata.org/entity/Q58103465,Adobe Font List
http://www.wikidata.org/entity/Q58237034,Adobe Multiple Master Metrics font file
http://www.wikidata.org/entity/Q58335687,Asymetrix Toolbook File
http://www.wikidata.org/entity/Q58335745,Acrobat Catalog Cat File
http://www.wikidata.org/entity/Q58335773,Verity Collection Stop List
http://www.wikidata.org/entity/Q58367808,BSDIFF
http://www.wikidata.org/entity/Q58367950,Microsoft Project file format version 2007
http://www.wikidata.org/entity/Q58526504,Enigma Binary File
http://www.wikidata.org/entity/Q58526743,Enigma Transportable File
http://www.wikidata.org/entity/Q58526909,"SuperCalc Spreadsheet, version 1"
http://www.wikidata.org/entity/Q58630708,Scalable Vector Graphics Tiny
http://www.wikidata.org/entity/Q58631008,Harris Matrix
http://www.wikidata.org/entity/Q58632423,Corel R.A.V.E.
http://www.wikidata.org/entity/Q58632513,Corel R.A.V.E.
http://www.wikidata.org/entity/Q58725633,Adobe PostScript Font Metrics file
http://www.wikidata.org/entity/Q58799889,PowerProject Teamplan
http://www.wikidata.org/entity/Q58799992,PowerProject
http://www.wikidata.org/entity/Q58800062,PowerProject
http://www.wikidata.org/entity/Q58800154,PowerProject
http://www.wikidata.org/entity/Q58875830,PowerProject
http://www.wikidata.org/entity/Q58875854,PowerProject
http://www.wikidata.org/entity/Q58876002,PowerProject
http://www.wikidata.org/entity/Q58876023,PowerProject
http://www.wikidata.org/entity/Q58959314,Microsoft Office Theme
http://www.wikidata.org/entity/Q58959780,"Microsoft Excel Chart, version 2"
http://www.wikidata.org/entity/Q58960003,"Microsoft Excel Chart, version 3"
http://www.wikidata.org/entity/Q59820771,Corel R.A.V.E.
http://www.wikidata.org/entity/Q59390827,Domino XML Document Export
http://www.wikidata.org/entity/Q59390863,Domino XML Database Export
http://www.wikidata.org/entity/Q59390872,GraphPad Prism file format
http://www.wikidata.org/entity/Q59390889,"GraphPad Prism file format, version 4"
http://www.wikidata.org/entity/Q59468295,Statistical Analysis System Data XPT (Windows)
http://www.wikidata.org/entity/Q59468329,Statistical Analysis System Data XPT (Unix)
http://www.wikidata.org/entity/Q59535034,Stuffit Archive File
http://www.wikidata.org/entity/Q59537246,Microsoft OneNote file format
http://www.wikidata.org/entity/Q59537335,Apple iWorks Keynote
http://www.wikidata.org/entity/Q59608185,Media View Pro
http://www.wikidata.org/entity/Q59608885,PKCS #7 Crytographic message file
http://www.wikidata.org/entity/Q59616000,"Vectorworks file format, version 2010"
http://www.wikidata.org/entity/Q59616045,Zope export file
http://www.wikidata.org/entity/Q59616412,CRT C64 Cartridge Image Format
http://www.wikidata.org/entity/Q59630317,P00 C64 Image Format
http://www.wikidata.org/entity/Q59630618,Scriptware Script Format
http://www.wikidata.org/entity/Q59631410,Navisworks Document
http://www.wikidata.org/entity/Q59653785,"Maya Binary File Format, 32 bit"
http://www.wikidata.org/entity/Q59653819,"Maya Binary File Format, 64 bit"
http://www.wikidata.org/entity/Q59653905,Maya ASCII File Format
http://www.wikidata.org/entity/Q59653966,MySQL Table Definition Format
http://www.wikidata.org/entity/Q59654096,Adobe Content Server Message File
http://www.wikidata.org/entity/Q59660182,qcow2
http://www.wikidata.org/entity/Q59683707,Alibre Design Part
http://www.wikidata.org/entity/Q59693916,QuadriSpace format
http://www.wikidata.org/entity/Q59694498,i2 Analysts Notebook
http://www.wikidata.org/entity/Q59713556,Gaussian Input Data File
http://www.wikidata.org/entity/Q59714459,Encapsulated PostScript File Format
http://www.wikidata.org/entity/Q59715886,CALS Compressed Bitmap
http://www.wikidata.org/entity/Q59716162,Harvard Graphics Chart
http://www.wikidata.org/entity/Q59820792,Corel Presentation Exchange File
http://www.wikidata.org/entity/Q59820830,Corel Presentation Exchange File
http://www.wikidata.org/entity/Q59820886,Corel CMX Compressed
http://www.wikidata.org/entity/Q59851194,"StarOffice Draw, version 5.2"
http://www.wikidata.org/entity/Q59851205,"StarOffice Writer, version 5.2"
http://www.wikidata.org/entity/Q59851209,"StarOffice Calc, version 5.2"
http://www.wikidata.org/entity/Q686498,doc
http://www.wikidata.org/entity/Q577243,IKlax
http://www.wikidata.org/entity/Q653622,SILK
http://www.wikidata.org/entity/Q796483,DocBook
http://www.wikidata.org/entity/Q973167,NITF
http://www.wikidata.org/entity/Q930667,Speex
http://www.wikidata.org/entity/Q2109446,Dialogic ADPCM
http://www.wikidata.org/entity/Q913946,NES Sound Format
http://www.wikidata.org/entity/Q1145976,plain text
http://www.wikidata.org/entity/Q5970139,IDoc
http://www.wikidata.org/entity/Q3596397,"Office Open XML Presentation Document, ECMA-376 1st Edition"
http://www.wikidata.org/entity/Q1229293,Dissertation Markup Language
http://www.wikidata.org/entity/Q3033641,"Office Open XML Wordprocessing Document, ECMA-376 1st Edition"
http://www.wikidata.org/entity/Q1193600,Markdown
http://www.wikidata.org/entity/Q26207818,"Office Open XML Wordprocessing Document, Strict, ISO/IEC 29500:2012"
http://www.wikidata.org/entity/Q28055499,ADA
http://www.wikidata.org/entity/Q866248,"True Audio, version 1"
http://www.wikidata.org/entity/Q28791553,"Parchive, version 2"
http://www.wikidata.org/entity/Q4676210,Adaptive Multi-Rate audio codec
http://www.wikidata.org/entity/Q29011514,"Shockwave Flash, version 12"
http://www.wikidata.org/entity/Q29011549,"Shockwave Flash, version 14"
http://www.wikidata.org/entity/Q29011566,"Shockwave Flash, version 15"
http://www.wikidata.org/entity/Q29011569,"Shockwave Flash, version 16"
http://www.wikidata.org/entity/Q29012054,"Shockwave Flash, version 24"
http://www.wikidata.org/entity/Q29012224,"Shockwave Flash, version 28"
http://www.wikidata.org/entity/Q17060731,Journal Article Tag Suite
http://www.wikidata.org/entity/Q26207729,"Office Open XML Wordprocessing Document, Transitional, ISO/IEC 29500:2011"
http://www.wikidata.org/entity/Q26211533,"Office Open XML Wordprocessing Document, Strict, ISO/IEC 29500:2012, with Microsoft extensions"
http://www.wikidata.org/entity/Q29011358,"Shockwave Flash, version 7"
http://www.wikidata.org/entity/Q29011646,"Shockwave Flash, version 18"
http://www.wikidata.org/entity/Q29012120,"Shockwave Flash, version 25"
http://www.wikidata.org/entity/Q29012285,"Shockwave Flash, version 29"
http://www.wikidata.org/entity/Q29650575,Pages
http://www.wikidata.org/entity/Q26207786,"Office Open XML Wordprocessing Document, Strict, ISO/IEC 29500:2011"
http://www.wikidata.org/entity/Q26208225,"Office Open XML Wordprocessing Document, Strict, ISO/IEC 29500:2008, with Microsoft extensions"
http://www.wikidata.org/entity/Q35221946,"RAR, version 5"
http://www.wikidata.org/entity/Q27960026,"True Audio, version 2"
http://www.wikidata.org/entity/Q29011271,"Shockwave Flash, version 3"
http://www.wikidata.org/entity/Q29011347,"Shockwave Flash, version 5"
http://www.wikidata.org/entity/Q29011361,"Shockwave Flash, version 8"
http://www.wikidata.org/entity/Q29011365,"Shockwave Flash, version 10"
http://www.wikidata.org/entity/Q29017306,"Shockwave Flash, version 32"
http://www.wikidata.org/entity/Q10610388,Standard MIDI File
http://www.wikidata.org/entity/Q28975794,"Drawing Interchange Format, version 12"
http://www.wikidata.org/entity/Q29011079,"Shockwave Flash, version 1"
http://www.wikidata.org/entity/Q29011538,"Shockwave Flash, version 13"
http://www.wikidata.org/entity/Q29012190,"Shockwave Flash, version 26"
http://www.wikidata.org/entity/Q29012206,"Shockwave Flash, version 27"
http://www.wikidata.org/entity/Q26207802,"Office Open XML Wordprocessing Document, Transitional, ISO/IEC 29500:2012"
http://www.wikidata.org/entity/Q26207979,"Office Open XML Wordprocessing Document, Transitional, ISO/IEC 29500:2008, with Microsoft extensions"
http://www.wikidata.org/entity/Q35221401,"RAR, version 4"
http://www.wikidata.org/entity/Q35222929,"RAR, version 2"
http://www.wikidata.org/entity/Q29011363,"Shockwave Flash, version 9"
http://www.wikidata.org/entity/Q29011710,"Shockwave Flash, version 19"
http://www.wikidata.org/entity/Q29017314,"Shockwave Flash, version 36"
http://www.wikidata.org/entity/Q29017312,"Shockwave Flash, version 35"
http://www.wikidata.org/entity/Q26205749,"Office Open XML Wordprocessing Document, Transitional, ISO/IEC 29500:2008"
http://www.wikidata.org/entity/Q26211522,"Office Open XML Wordprocessing Document, Transitional, ISO/IEC 29500:2012, with Microsoft extensions"
http://www.wikidata.org/entity/Q27881556,Free Lossless Audio Codec
http://www.wikidata.org/entity/Q28975796,"Drawing Interchange Format, version 10"
http://www.wikidata.org/entity/Q29011315,"Shockwave Flash, version 4"
http://www.wikidata.org/entity/Q29011824,"Shockwave Flash, version 21"
http://www.wikidata.org/entity/Q29011977,"Shockwave Flash, version 23"
http://www.wikidata.org/entity/Q29017311,"Shockwave Flash, version 34"
http://www.wikidata.org/entity/Q29017309,"Shockwave Flash, version 33"
